,Symbol,Company,Earnings Call Time,EPS Estimate,Reported EPS,Surprise(%),Earnings Date
1,AY,Atlantica Yield PLC,Before Market Open,-0.07,,,2020-05-08
5,AYI,Acuity Brands Inc,TAS,1.9,1.84,-3.16,2020-04-02
0,AYI,Acuity Brands Inc,Before Market Open,1.37,,,2020-06-30
24,AYR,Aircastle Ltd,Before Market Open,0.64,,,2020-04-30
14,AYTU,Aytu BioScience Inc,Before Market Open,-0.22,,,2020-05-11
24,AYX,Alteryx Inc,After Market Close,-0.09,,,2020-05-06
0,AZO,Autozone Inc,Before Market Open,11.77,,,2020-05-19
7,AZPN,Aspen Technology Inc,After Market Close,0.86,,,2020-05-06
3,AZRE,Azure Power Global Ltd,Time Not Supplied,0.07,,,2020-06-08
7,AZUL,Azul SA,TAS,0.25,,,2020-05-14
21,AZZ,AZZ Inc,Before Market Open,,,,2020-04-29
24,B,Barnes Group Inc,TAS,0.49,,,2020-04-24
63,BA,Boeing Co,Before Market Open,-1.58,,,2020-04-29
0,BABA,Alibaba Group Holding Ltd,Before Market Open,6.21,,,2020-05-13
4,BABB,BAB Inc,Time Not Supplied,,,,2020-04-09
3,BAC,Bank of America Corp,Before Market Open,0.46,0.4,-13.04,2020-04-15
11,BAC,Bank of America Corp,TAS,0.46,0.4,-13.04,2020-04-23
1,BAH,Booz Allen Hamilton Holding Corp,Before Market Open,0.7,,,2020-05-26
35,BANC,Banc of California Inc,Before Market Open,0.04,,,2020-04-29
48,BAND,Bandwidth Inc,After Market Close,-0.11,,,2020-04-30
21,BANF,BancFirst Corp,TAS,0.81,0.68,-16.05,2020-04-21
28,BANR,Banner Corp,After Market Close,0.71,,,2020-04-27
4,BANX,StoneCastle Financial Corp,After Market Close,0.4,,,2020-05-07
8,BAP,Credicorp Ltd,After Market Close,3.98,,,2020-05-07
65,BAS,Basic Energy Services Inc,Time Not Supplied,,,,2020-05-07
23,BASI,Bioanalytical Systems Inc,Before Market Open,,,,2020-05-13
81,BASX,Basic Energy Services Inc,Time Not Supplied,-1.09,,,2020-05-07
50,BAX,Baxter International Inc,Before Market Open,0.72,,,2020-04-30
11,BBBY,Bed Bath & Beyond Inc,TAS,0.2,0.38,90.0,2020-04-15
66,BBDC,Barings BDC Inc,After Market Close,0.15,,,2020-04-30
18,BBGI,Beasley Broadcast Group Inc,Before Market Open,-0.02,,,2020-04-27
65,BBSI,Barrett Business Services Inc,Before Market Open,-0.29,,,2020-05-06
9,BBT,BB&T Corp,Before Market Open,,,,2020-04-16
0,BBW,Build-A-Bear Workshop Inc,Before Market Open,0.08,,,2020-05-29
7,BBY,Best Buy Co Inc,Before Market Open,0.61,,,2020-05-25
51,BC,Brunswick Corp,Before Market Open,0.85,,,2020-04-30
28,BCBP,BCB Bancorp Inc,After Market Close,0.22,,,2020-05-04
70,BCC,Boise Cascade Co,After Market Close,0.45,,,2020-05-07
5,BCDA,BioCardia Inc,Time Not Supplied,,,,2020-04-09
63,BCEI,Bonanza Creek Energy Inc,After Market Close,1.06,,,2020-05-07
9,BCLI,Brainstorm Cell Therapeutics Inc,Time Not Supplied,-0.22,,,2020-05-08
20,BCML,BayCom Corp,Before Market Open,,,,2020-04-24
56,BCO,Brinks Co,After Market Close,0.82,,,2020-05-05
58,BCOR,Blucora Inc,Before Market Open,1.59,,,2020-05-06
53,BCOV,Brightcove Inc,After Market Close,0.04,,,2020-04-29
16,BCPC,Balchem Corp,Before Market Open,0.6,,,2020-05-01
64,BCRH,Blue Capital Reinsurance Holdings Ltd,After Market Close,,,,2020-04-30
49,BCRHF,Blue Capital Reinsurance Holdings Ltd,After Market Close,,,,2020-04-30
64,BCRX,BioCryst Pharmaceuticals Inc,Before Market Open,-0.25,,,2020-05-06
89,BCSF,Bain Capital Specialty Finance Inc,After Market Close,0.41,,,2020-05-07
51,BDC,Belden Inc,Before Market Open,0.67,,,2020-04-29
33,BDGE,Bridge Bancorp Inc,After Market Close,0.56,,,2020-04-29
36,BDN,Brandywine Realty Trust,TAS,0.03,0.04,33.33,2020-04-22
2,BDR,Blonder Tongue Laboratories Inc,Before Market Open,,,,2020-04-09
3,BDR,Blonder Tongue Laboratories Inc,TAS,,,,2020-04-09
34,BDSI,BioDelivery Sciences International Inc,Time Not Supplied,0.02,,,2020-05-04
26,BDX,Becton Dickinson and Co,Before Market Open,2.37,,,2020-05-07
46,BEAT,BioTelemetry Inc,After Market Close,0.43,,,2020-05-04
2,BEBE,bebe stores inc,Time Not Supplied,,,,2020-05-15
17,BECN,Beacon Roofing Supply Inc,TAS,,,,2020-04-22
69,BECN,Beacon Roofing Supply Inc,Time Not Supplied,-0.32,,,2020-05-07
25,BEDU,Bright Scholar Education Holdings Ltd,After Market Close,,,,2020-04-28
15,BELFB,Bel Fuse Inc,TAS,-0.44,,,2020-05-01
19,BEN,Franklin Resources Inc,Before Market Open,0.41,,,2020-04-30
13,BERY,Berry Global Group Inc,Before Market Open,1.07,,,2020-05-01
52,BFAM,Bright Horizons Family Solutions Inc,After Market Close,0.76,,,2020-05-06
5,BFB,Brown-Forman Corp,TAS,,,,2020-06-03
22,BFC,Bank First Corp,After Market Close,1.04,1.02,-1.92,2020-04-22
21,BFIN,BankFinancial Corp,TAS,0.17,0.16,-5.88,2020-04-20
39,BFYT,Benefytt Technologies Inc,Time Not Supplied,0.31,,,2020-05-04
57,BG,Bungeltd,Before Market Open,0.7,,,2020-05-06
63,BGCP,BGC Partners Inc,Before Market Open,0.18,,,2020-05-05
0,BGFV,Big 5 Sporting Goods Corp,Time Not Supplied,,,,2020-05-04
18,BGG,Briggs & Stratton Corp,Before Market Open,0.07,,,2020-05-01
1,BGI,Birks Group Inc,Time Not Supplied,,,,2020-06-19
64,BGS,B&G Foods Inc,After Market Close,0.43,,,2020-05-05
73,BGSF,BG Staffing Inc,TAS,0.23,,,2020-05-07
74,BGSF,BG Staffing Inc,Before Market Open,0.23,,,2020-05-07
38,BH,Biglari Holdings Inc,After Market Close,,,,2020-05-04
61,BHE,Benchmark Electronics Inc,Time Not Supplied,0.19,,,2020-04-29
30,BHFAP,Brighthouse Financial Inc,After Market Close,,,,2020-05-11
40,BHR,Braemar Hotels & Resorts Inc,After Market Close,-0.6,,,2020-04-29
43,BHVN,Biohaven Pharmaceutical Holding Company Ltd,After Market Close,-2.3,,,2020-05-04
14,BIDU,Baidu Inc,Time Not Supplied,3.74,,,2020-05-14
2,BIG,Big Lots Inc,Before Market Open,0.31,,,2020-05-29
23,BIIB,Biogen Inc,Before Market Open,7.73,9.14,18.24,2020-04-22
90,BILL,Bill.com Holdings Inc,After Market Close,-0.1,,,2020-05-07
19,BIMT,Bitmis Corp,Time Not Supplied,,,,2020-04-22
71,BIO,Bio Rad Laboratories Inc,After Market Close,1.61,,,2020-05-06
72,BIOC,Biocept Inc,Time Not Supplied,,,,2020-05-06
17,BIOQ,Bioqual Inc,Time Not Supplied,,,,2020-04-21
92,BIOS,Option Care Health Inc,Before Market Open,,,,2020-04-30
15,BIP,Brookfield Infrastructure Partners LP,Before Market Open,0.19,,,2020-05-08
11,BISA,Baltic International USA Inc,Time Not Supplied,,,,2020-04-14
19,BISA,Baltic International USA Inc,Time Not Supplied,,,,2020-05-13
2,BITA,Bitauto Holdings Ltd,Before Market Open,-5.7,,,2020-05-28
3,BJ,BJ's Wholesale Club Holdings Inc,Before Market Open,0.34,,,2020-05-26
66,BJRI,BJ's Restaurants Inc,After Market Close,0.08,,,2020-05-07
13,BK,Bank of New York Mellon Corp,TAS,0.9,1.05,16.67,2020-04-16
61,BKCC,BlackRock Capital Investment Corp,After Market Close,0.14,,,2020-05-06
55,BKD,Brookdale Senior Living Inc,After Market Close,-0.14,,,2020-05-05
0,BKE,Buckle Inc,Before Market Open,0.03,,,2020-05-22
53,BKEPP,Blueknight Energy Partners LP,Time Not Supplied,,,,2020-05-06
29,BKH,Black Hills Corp,Time Not Supplied,1.66,,,2020-05-04
66,BKI,Black Knight Inc,Before Market Open,0.45,,,2020-05-05
79,BKNG,Booking Holdings Inc,After Market Close,6.19,,,2020-05-07
15,BKR,Baker Hughes Co,TAS,0.11,0.11,,2020-04-22
10,BKSC,Bank of South Carolina,Before Market Open,,,,2020-04-14
1,BKTI,BK Technologies Corp,After Market Close,,,,2020-06-01
54,BKU,BankUnited Inc,Before Market Open,0.49,,,2020-04-29
0,BKYI,BIO-Key International Inc,Before Market Open,-0.03,,,2020-05-15
1,BKYI,BIO-Key International Inc,Before Market Open,,,,2020-05-15
63,BL,Blackline Inc,After Market Close,0.05,,,2020-04-30
55,BLD,TopBuild Corp,Before Market Open,1.24,,,2020-05-05
69,BLDR,Builders FirstSource Inc,After Market Close,0.28,,,2020-04-30
11,BLK,BlackRock Inc,TAS,6.36,6.6,3.77,2020-04-16
68,BLKB,Blackbaud Inc,After Market Close,0.46,,,2020-05-05
76,BLL,Ball Corp,Before Market Open,0.6,,,2020-05-07
17,BLMN,Bloomin' Brands Inc,Before Market Open,0.17,,,2020-05-08
5,BLPH,Bellerophon Therapeutics Inc,TAS,-1.05,,,2020-04-06
71,BLPH,Bellerophon Therapeutics Inc,Before Market Open,-0.75,,,2020-05-07
52,BLUE,bluebird bio Inc,Time Not Supplied,-4.01,,,2020-04-30
4,BLX,Banco Latinoamericano de Comercio Exterior SA,TAS,0.52,0.46,-11.54,2020-04-15
59,BMCH,BMC Stock Holdings Inc,Before Market Open,0.3,,,2020-05-05
10,BMI,Badger Meter Inc,TAS,0.36,0.41,13.89,2020-04-16
14,BMRA,Biomerica Inc,After Market Close,-0.06,-0.09,-50.0,2020-04-14
22,BMRC,Bank of Marin Bancorp,TAS,0.51,0.53,3.92,2020-04-20
43,BMRN,Biomarin Pharmaceutical Inc,After Market Close,0.06,,,2020-04-29
11,BMTC,Bryn Mawr Bank Corp,TAS,0.52,-0.56,-207.69,2020-04-20
57,BMY,Bristol-Myers Squibb Co,Before Market Open,1.48,,,2020-05-07
36,BNFT,Benefitfocus Inc,Time Not Supplied,-0.29,,,2020-04-29
7,BOCH,Bank of Commerce Holdings,TAS,0.22,0.05,-77.27,2020-04-17
15,BOH,Bank of Hawaii Corp,TAS,0.73,0.87,19.18,2020-04-20
38,BOKFL,BOK Financial Corp,TAS,,,,2020-04-22
94,BOOM,DMC Global Inc,After Market Close,0.4,0.35,-12.5,2020-04-23
4,BOSC,BOS Better Online Solutions Ltd,Before Market Open,,,,2020-05-28
40,BOTJ,Bank of the James,Time Not Supplied,,,,2020-04-24
2,BOX,Box Inc,Time Not Supplied,0.05,,,2020-06-01
46,BPFH,Boston Private Financial Holdings Inc,After Market Close,0.17,,,2020-04-29
59,BPMC,Blueprint Medicines Corp,Before Market Open,-2.18,,,2020-05-07
12,BPMP,Bp Midstream Partners LP,Before Market Open,0.38,,,2020-05-08
14,BPMP,Bp Midstream Partners LP,TAS,0.38,,,2020-05-08
93,BPOP,Popular Inc,Before Market Open,1.47,,,2020-04-30
48,BPRAP,Brookfield Property Reit Inc,Before Market Open,,,,2020-05-04
30,BPRN,Bank Of Princeton,After Market Close,0.43,0.44,2.33,2020-04-23
37,BPY,Brookfield Property Partners LP,Before Market Open,,,,2020-05-04
8,BPYPO,Brookfield Property Partners LP,Before Market Open,,,,2020-05-08
44,BPYUP,Brookfield Property Reit Inc,Before Market Open,,,,2020-05-04
7,BR,Broadridge Financial Solutions Inc,Before Market Open,1.72,,,2020-05-08
58,BRBR,Bellring Brands Inc,After Market Close,0.08,,,2020-05-07
6,BRC,Brady Corp,Before Market Open,0.56,,,2020-05-21
9,BRFH,Barfresh Food Group Inc,After Market Close,,,,2020-04-13
11,BRFH,Barfresh Food Group Inc,TAS,,,,2020-04-13
36,BRG,Bluerock Residential Growth REIT Inc,Before Market Open,-0.53,,,2020-05-11
13,BRGO,Bergio International Inc,Time Not Supplied,,,,2020-05-14
36,BRKB,Berkshire Hathaway Inc,Before Market Open,,,,2020-05-04
45,BRKL,Brookline Bancorp Inc,After Market Close,0.22,,,2020-04-29
63,BRKR,Bruker Corp,After Market Close,0.23,,,2020-05-06
34,BRKS,Brooks Automation Inc,After Market Close,0.24,,,2020-04-30
25,BRO,Brown & Brown Inc,After Market Close,0.46,,,2020-04-27
27,BRX,Brixmor Property Group Inc,After Market Close,0.19,,,2020-05-04
69,BRY,Berry Corporation (Bry),After Market Close,0.28,,,2020-05-06
7,BSET,Bassett Furniture Industries Inc,Before Market Open,0.02,0.12,500.0,2020-04-02
78,BSIG,Brightsphere Investment Group PLC,TAS,0.37,,,2020-04-30
86,BSIG,Brightsphere Investment Group Inc,TAS,0.37,,,2020-05-07
41,BSM,Black Stone Minerals LP,After Market Close,0.18,,,2020-05-04
34,BSQR,Bsquare Corp,After Market Close,,,,2020-05-11
16,BSRR,Sierra Bancorp,TAS,0.47,0.51,8.51,2020-04-20
6,BSTC,Biospecifics Technologies Corp,Before Market Open,0.76,,,2020-05-08
7,BSTG,Biostage Inc,Before Market Open,,,,2020-05-12
61,BSVN,Bank7 Corp,Before Market Open,0.37,,,2020-04-30
48,BSX,Boston Scientific Corp,Before Market Open,,,,2020-04-29
22,BTO,John Hancock Financial Opportunities Fund,After Market Close,,,,2020-04-13
25,BTTR,Better Choice Company Inc,Time Not Supplied,,,,2020-05-11
30,BTU,Peabody Energy Corp,Before Market Open,-0.97,,,2020-04-29
24,BURG,Sonnet Biotherapeutics Holdings Inc,Time Not Supplied,,,,2020-05-13
1,BURL,Burlington Stores Inc,Before Market Open,-0.88,,,2020-05-28
37,BUSE,First Busey Corp,TAS,0.37,,,2020-04-28
80,BV,Brightview Holdings Inc,Before Market Open,0.13,,,2020-05-07
87,BW,Babcock & Wilcox Enterprises Inc,Time Not Supplied,,,,2020-05-07
74,BWA,BorgWarner Inc,Before Market Open,0.59,,,2020-05-06
18,BWEN,Broadwind Energy Inc,Before Market Open,0.02,,,2020-05-08
49,BWFG,Bankwell Financial Group Inc,After Market Close,0.3,,,2020-05-04
32,BWXT,BWX Technologies Inc,After Market Close,0.6,,,2020-05-04
31,BX,Blackstone Group Inc,Before Market Open,0.5,0.46,-8.0,2020-04-23
58,BXC,BlueLinx Holdings Inc,After Market Close,-0.38,,,2020-05-05
39,BXMT,Blackstone Mortgage Trust Inc,After Market Close,0.65,,,2020-04-28
26,BXP,Boston Properties Inc,After Market Close,0.84,,,2020-04-28
20,BXS,Bancorpsouth Bank,TAS,0.33,0.21,-36.36,2020-04-20
47,BY,Byline Bancorp Inc,After Market Close,0.27,,,2020-04-30
22,BYD,Boyd Gaming Corp,After Market Close,1.08,,,2020-04-28
54,BYND,Beyond Meat Inc,After Market Close,-0.06,,,2020-05-05
84,BYSI,BeyondSpring Inc,Time Not Supplied,,,,2020-04-30
4,BZH,Beazer Homes USA Inc,TAS,,,,2020-04-06
55,BZH,Beazer Homes USA Inc,After Market Close,0.26,,,2020-04-30
5,BZUN,Baozun Inc,Before Market Open,0.13,,,2020-05-27
16,C,Citigroup Inc,TAS,1.04,1.05,0.96,2020-04-15
1,CAAP,Corporacion America Airports SA,After Market Close,,,,2020-04-06
0,CAAP,Corporacion America Airports SA,TAS,,,,2020-04-07
10,CAAS,China Automotive Systems Inc,Before Market Open,,,,2020-05-14
8,CABO,Cable ONE Inc,Time Not Supplied,9.18,,,2020-05-07
48,CAC,Camden National Corp,Time Not Supplied,0.69,,,2020-04-28
3,CACC,Credit Acceptance Corp,Time Not Supplied,3.68,,,2020-04-27
24,CACI,CACI International Inc,TAS,3.15,,,2020-04-29
34,CADE,Cadence Bancorp,Before Market Open,0.16,,,2020-04-29
3,CAG,Conagra Brands Inc,Before Market Open,0.65,,,2020-06-25
58,CAH,Cardinal Health Inc,Before Market Open,1.44,,,2020-05-11
63,CAKE,Cheesecake Factory Inc,After Market Close,-0.34,,,2020-05-05
3,CAL,Caleres Inc,Time Not Supplied,0.37,,,2020-06-01
64,CALA,Calithera Biosciences Inc,After Market Close,-0.36,,,2020-05-07
80,CALX,Calix Inc,After Market Close,-0.07,,,2020-04-28
4,CAMP,CalAmp Corp,After Market Close,0.03,,,2020-05-05
5,CAMP,CalAmp Corp,Time Not Supplied,,,,2020-06-25
7,CAN,Canaan Inc,Before Market Open,,,,2020-04-09
6,CANB,Can B Corp,Before Market Open,,,,2020-04-06
3,CANBD,Can B Corp,Before Market Open,,,,2020-04-06
34,CAPC,Capstone Companies Inc,Time Not Supplied,,,,2020-05-13
77,CAPL,Crossamerica Partners LP,After Market Close,0.1,,,2020-05-06
48,CAPR,Capricor Therapeutics Inc,Time Not Supplied,-0.33,,,2020-05-11
27,CAPS,Capstone Therapeutics Corp,Before Market Open,,,,2020-05-07
16,CAR,Avis Budget Group Inc,After Market Close,-1.62,,,2020-05-04
58,CARB,Carbonite Inc,Time Not Supplied,,,,2020-04-30
87,CARS,Cars.com Inc,Before Market Open,0.24,,,2020-05-06
12,CASA,Casa Systems Inc,After Market Close,-0.05,,,2020-04-30
85,CASH,Meta Financial Group Inc,After Market Close,1.47,1.45,-1.36,2020-04-22
28,CASI,CASI Pharmaceuticals Inc,Before Market Open,-0.11,,,2020-05-13
72,CASS,Cass Information Systems Inc,TAS,,,,2020-04-23
8,CASY,Caseys General Stores Inc,After Market Close,1.09,,,2020-06-08
72,CAT,Caterpillar Inc,Before Market Open,1.68,,,2020-04-28
20,CATC,Cambridge Bancorp,Before Market Open,1.27,1.37,7.87,2020-04-22
34,CATM,Cardtronics PLC,Before Market Open,0.38,,,2020-05-08
15,CATO,Cato Corp,Before Market Open,,,,2020-05-21
17,CATY,Cathay General Bancorp,After Market Close,0.67,,,2020-04-27
22,CAWW,CCA Industries Inc,After Market Close,,,,2020-04-15
22,CB,Chubb Ltd,TAS,2.57,2.68,4.28,2020-04-21
14,CBAN,Colony Bankcorp Inc,Before Market Open,,,,2020-04-24
13,CBAT,CBAK Energy Technology Inc,Time Not Supplied,,,,2020-04-17
8,CBAT,CBAK Energy Technology Inc,Time Not Supplied,,,,2020-05-18
51,CBB,Cincinnati Bell Inc,Before Market Open,-0.12,,,2020-05-05
0,CBKC,Christopher & Banks Corp,Before Market Open,,,,2020-06-09
11,CBKM,Consumers Bancorp Inc,Time Not Supplied,,,,2020-04-22
4,CBL,CBL & Associates Properties Inc,After Market Close,-0.09,,,2020-05-04
64,CBM,Cambrex Corp,Before Market Open,,,,2020-04-30
15,CBNK,Capital Bancorp Inc,Before Market Open,0.27,,,2020-04-24
2,CBNT,C-Bond Systems Inc,Before Market Open,-0.02,,,2020-04-01
32,CBOE,Cboe Global Markets Inc,Before Market Open,1.54,,,2020-05-01
20,CBPO,China Biologic Products Holdings Inc,Time Not Supplied,1.38,,,2020-05-08
65,CBPX,Continental Building Products Inc,Time Not Supplied,,,,2020-04-30
5,CBRE,CBRE Group Inc,Before Market Open,0.72,,,2020-05-07
1,CBRL,Cracker Barrel Old Country Store Inc,Before Market Open,0.07,,,2020-06-02
50,CBS,ViacomCBS Inc,Time Not Supplied,,,,2020-04-30
1,CBSH,Commerce Bancshares Inc,TAS,,,,2020-04-09
31,CBSHP,Commerce Bancshares Inc,TAS,,,,2020-04-28
41,CBT,Cabot Corp,After Market Close,0.71,,,2020-05-11
74,CBTX,CBTX Inc,After Market Close,0.32,,,2020-04-29
24,CBU,Community Bank System Inc,TAS,0.74,0.77,4.05,2020-04-20
89,CBZ,CBIZ Inc,Before Market Open,0.71,,,2020-05-06
34,CC,Chemours Co,After Market Close,0.47,,,2020-05-05
6,CCAP,Crescent Capital BDC Inc,After Market Close,0.4,,,2020-05-12
5,CCBC,Chino Commercial Bancorp,Time Not Supplied,,,,2020-04-17
27,CCBG,Capital City Bank Group Inc,TAS,0.39,0.48,23.08,2020-04-23
20,CCC,Clarivate Analytics PLC,Before Market Open,0.09,,,2020-05-04
44,CCC,Clarivate Analytics PLC,TAS,0.09,,,2020-05-06
22,CCEL,Cryo-Cell International Inc,After Market Close,,,,2020-04-14
6,CCF,Chase Corp,After Market Close,,,,2020-04-09
31,CCI,Crown Castle International Corp,After Market Close,0.49,,,2020-04-29
35,CCK,Crown Holdings Inc,TAS,0.92,1.13,22.83,2020-04-20
20,CCLP,CSI Compressco LP,Before Market Open,,,,2020-04-13
94,CCLP,CSI Compressco LP,TAS,-0.18,,,2020-05-04
96,CCLP,CSI Compressco LP,Before Market Open,-0.18,,,2020-05-04
58,CCLP,CSI Compressco LP,Before Market Open,-0.18,,,2020-05-05
64,CCM,Concord Medical Services Holdings Ltd,After Market Close,,,,2020-04-28
99,CCMP,Cabot Microelectronics Corp,After Market Close,1.7,,,2020-05-06
39,CCNE,CNB Financial Corp,TAS,0.53,0.58,9.43,2020-04-20
63,CCO,Clear Channel Outdoor Holdings Inc,Before Market Open,-0.2,,,2020-05-04
69,CCOI,Cogent Communications Holdings Inc,TAS,0.22,,,2020-05-07
63,CCR,CONSOL Coal Resources LP,Before Market Open,0.24,,,2020-05-11
65,CCRN,Cross Country Healthcare Inc,After Market Close,-0.02,,,2020-05-07
33,CCS,Century Communities Inc,TAS,0.64,,,2020-04-29
34,CCS,Century Communities Inc,After Market Close,0.64,,,2020-04-29
39,CCTC,Clean Coal Technologies Inc,Time Not Supplied,,,,2020-05-08
54,CCXI,ChemoCentryx Inc,After Market Close,-0.3,,,2020-05-11
78,CDAY,Ceridian HCM Holding Inc,After Market Close,0.11,,,2020-05-06
0,CDAY,Ceridian HCM Holding Inc,After Market Close,0.11,,,2020-05-06
45,CDE,Coeur Mining Inc,TAS,-0.02,,100.0,2020-04-22
53,CDEV,Centennial Resource Development Inc,After Market Close,-0.06,,,2020-05-04
78,CDK,CDK Global Inc,After Market Close,0.86,,,2020-05-05
70,CDLX,Cardlytics Inc,After Market Close,-0.21,,,2020-05-11
38,CDNA,CareDx Inc,After Market Close,0.03,,,2020-04-30
40,CDNS,Cadence Design Systems Inc,TAS,0.54,0.6,11.11,2020-04-20
24,CDR,Cedar Realty Trust Inc,After Market Close,,,,2020-05-14
20,CDW,CDW Corp,Before Market Open,1.34,,,2020-05-06
18,CDZI,Cadiz Inc,Before Market Open,,,,2020-05-07
42,CE,Celanese Corp,After Market Close,2.26,,,2020-04-27
83,CECE,CECO Environmental Corp,Before Market Open,0.1,,,2020-05-06
56,CECO,Career Education Corp,Time Not Supplied,,,,2020-05-06
97,CELC,Celcuity Inc,Time Not Supplied,-0.17,,,2020-05-05
81,CELG,Celgene Corp,Time Not Supplied,,,,2020-04-23
80,CENTA,Central Garden & Pet Co,Time Not Supplied,0.76,,,2020-05-04
10,CENX,Century Aluminum Co,Time Not Supplied,-0.09,,,2020-04-28
91,CEQP,Crestwood Equity Partners LP,Before Market Open,0.22,,,2020-05-05
0,CEQP,Crestwood Equity Partners LP,Before Market Open,0.22,,,2020-05-05
97,CERC,Cerecor Inc,Time Not Supplied,-0.1,,,2020-05-07
54,CERN,Cerner Corp,After Market Close,0.7,,,2020-04-28
44,CERS,Cerus Corp,After Market Close,-0.1,,,2020-05-05
50,CETV,Central European Media Enterprises Ltd,Before Market Open,,,,2020-04-22
40,CEVA,CEVA Inc,Before Market Open,0.06,,,2020-05-11
88,CF,CF Industries Holdings Inc,After Market Close,0.25,,,2020-05-06
20,CFB,Crossfirst Bankshares Inc,After Market Close,0.17,0.07,-58.82,2020-04-23
21,CFB,Crossfirst Bankshares Inc,TAS,0.17,0.07,-58.82,2020-04-23
54,CFFI,C&F Financial Corp,Time Not Supplied,,,,2020-04-23
98,CFFN,Capitol Federal Financial Inc,Before Market Open,,,,2020-04-29
11,CFG,Citizens Financial Group Inc,TAS,0.37,0.03,-91.89,2020-04-17
73,CFR,Cullen/Frost Bankers Inc,TAS,1.26,,,2020-04-30
31,CFRX,ContraFect Corp,Before Market Open,-0.62,,,2020-05-08
10,CFX,Colfax Corp,Before Market Open,-0.15,,,2020-05-07
62,CG,Carlyle Group Inc,Before Market Open,0.4,,,2020-04-30
52,CGBD,TCG BDC Inc,After Market Close,0.4,,,2020-05-05
50,CGEN,Compugen Ltd,Before Market Open,-0.1,,,2020-05-06
56,CGNX,Cognex Corp,After Market Close,0.08,,,2020-04-27
18,CHCI,Comstock Holding Companies Inc,TAS,,,,2020-04-15
35,CHCI,Comstock Holding Companies Inc,Time Not Supplied,,,,2020-05-13
61,CHCO,City Holding Co,Before Market Open,1.11,,,2020-04-24
96,CHCT,Community Healthcare Trust Inc,After Market Close,0.18,,,2020-05-05
10,CHD,Church & Dwight Co Inc,Before Market Open,0.77,,,2020-04-30
64,CHDN,Churchill Downs Inc,After Market Close,0.16,,,2020-04-29
1,CHE,Chemed Corp,After Market Close,3.65,,,2020-04-28
28,CHEF,Chefs' Warehouse Inc,After Market Close,-0.15,,,2020-05-06
67,CHGG,Chegg Inc,After Market Close,0.16,,,2020-05-04
23,CHK,Chesapeake Energy Corp,Before Market Open,-16.21,,,2020-05-06
43,CHKP,Check Point Software Technologies Ltd,Before Market Open,1.38,,,2020-04-27
82,CHMA,Chiasma Inc,Time Not Supplied,-0.32,,,2020-05-07
59,CHMG,Chemung Financial Corp,After Market Close,0.74,,,2020-04-24
